,X_key,Course.ID,EntityType,Name,Length..Hours.,Avg..User.Rating,Total.Enrollments,Total.Ratings,Organiser,Difficulty,Public.URL,uni
1728,2NULnOvKEeWtYRLS6TLjGQ,2NULnOvKEeWtYRLS6TLjGQ,COURSE,Cluster Analysis in Data Mining,14,4.4375,23464,256,University of Illinois at Urbana-Champaign,Mixed,https://www.coursera.org/learn/cluster-analysis,TRUE
1729,kcW15H3JEeWKYwric11Hpw,kcW15H3JEeWKYwric11Hpw,COURSE,Converter Control,28,4.848557692,12452,416,University of Colorado Boulder,Mixed,https://www.coursera.org/learn/converter-control,TRUE
1730,ceUaqz4pEeaDtA7V-fOzBw,ceUaqz4pEeaDtA7V-fOzBw,COURSE,Innovación agroalimentaria,14,4.653631285,15502,179,Universidad Nacional Autónoma de México,Beginner,https://www.coursera.org/learn/innovacion-agro,TRUE
1732,OFscqWDPEeWFnw4rjmRYKQ,OFscqWDPEeWFnw4rjmRYKQ,COURSE,Ignite Your Everyday Creativity,22,4.398989899,60326,198,The State University of New York,Mixed,https://www.coursera.org/learn/ignite-creativity,TRUE
1735,oEqrMXqhEear9RKoJLO5Cw,oEqrMXqhEear9RKoJLO5Cw,COURSE,"Positive Psychology: Character, Grit and Research Methods",18,4.335285505,11468,683,University of Pennsylvania,Beginner,https://www.coursera.org/learn/positive-psychology-methods,TRUE
1736,afHEiij5Eeiieg41XOWkqA,afHEiij5Eeiieg41XOWkqA,COURSE,Возможно ли воспитать детей «правильно»?,23,4.886363636,7772,44,National Research University Higher School of Economics,Beginner,https://www.coursera.org/learn/vospitat-detei-pravilno,TRUE
1737,88AS74tsEeiIKw52w5bZOA,88AS74tsEeiIKw52w5bZOA,COURSE,Industrial IoT Markets and Security,16,4.555555556,3370,54,University of Colorado Boulder,Intermediate,https://www.coursera.org/learn/industrial-iot-markets-security,TRUE
1738,pNuP1yokEeWJTQ5-ju9xSw,pNuP1yokEeWJTQ5-ju9xSw,COURSE,Pluralidades em Português Brasileiro,10,4.78470255,15250,353,Universidade Estadual de Campinas,Advanced,https://www.coursera.org/learn/brasileiro-portugues,TRUE
1739,l0GZUUkrEeiEvA6L-SRtXg,l0GZUUkrEeiEvA6L-SRtXg,COURSE,The Cosmopolitan Medieval Arabic World,13,4.712765957,6668,94,Universiteit Leiden,Beginner,https://www.coursera.org/learn/medieval-arabia,TRUE
1741,K28H5jJ0EeWgIQ7IEhB31Q,K28H5jJ0EeWgIQ7IEhB31Q,COURSE,Story and Narrative Development for Video Games,14,4.668032787,22683,732,California Institute of the Arts,Beginner,https://www.coursera.org/learn/video-game-story,TRUE
1742,JHx1-P_DEeW_zg6oQWTINQ,JHx1-P_DEeW_zg6oQWTINQ,COURSE,Medical Cannabis for Pain Control,29,4.450980392,5501,51,Technion - Israel Institute of Technology,Beginner,https://www.coursera.org/learn/medical-cannabis-pain-control,TRUE
1743,CU9gIddfEeWO_AoFkZ30NQ,CU9gIddfEeWO_AoFkZ30NQ,COURSE,Presentations: Speaking so that People Listen,20,4.472,28854,125,"University of California, Irvine",Intermediate,https://www.coursera.org/learn/presentations-speaking-so-that-people-listen,TRUE
1745,ssgZwGrmEeeKABJwpbbkfA,ssgZwGrmEeeKABJwpbbkfA,COURSE,Русский как иностранный: B1+. Russian as a foreign language: B1+,40,4.8125,6656,32,Saint Petersburg State University,Intermediate,https://www.coursera.org/learn/russkiy-kak-inostrannyy-b1,TRUE
1746,YcfRNRoCEeW9dA4X94-nLQ,YcfRNRoCEeW9dA4X94-nLQ,COURSE,Design Principles: an Introduction,16,4.628027682,46541,1156,University of California San Diego,Beginner,https://www.coursera.org/learn/design-principles,TRUE
1747,Bn8dOlhyEeiRYBKSsYzhZg,Bn8dOlhyEeiRYBKSsYzhZg,COURSE,Negociación 4.0,13,4.648648649,6062,74,Universidad Austral,Beginner,https://www.coursera.org/learn/negociacion-iae,TRUE
1748,q3gL1le_EeaUyhJ5kBsouw,q3gL1le_EeaUyhJ5kBsouw,COURSE,Human Rights for Open Societies,17,4.700460829,17654,217,Utrecht University,Beginner,https://www.coursera.org/learn/humanrights,TRUE
1749,_ehbrDx9EeWFSA6UPWxRyQ,_ehbrDx9EeWFSA6UPWxRyQ,COURSE,Constitutional Struggles in the Muslim World,35,4.819672131,25041,549,University of Copenhagen,Mixed,https://www.coursera.org/learn/muslim-world,TRUE
1750,AgsV-FnxEeaf-Qp81ahtrQ,AgsV-FnxEeaf-Qp81ahtrQ,COURSE,Diseño de proyectos para promover el bienestar,25,4.655172414,21009,116,Universidad de los Andes,Intermediate,https://www.coursera.org/learn/diseno-proyectos-promocion-bienestar,TRUE
1751,teQEkL-gEeWw3xJ2buBW3w,teQEkL-gEeWw3xJ2buBW3w,COURSE,Creating Sounds for Electronic Music,20,4.708791209,25788,182,Berklee College of Music,Mixed,https://www.coursera.org/learn/music-synthesizer,TRUE
1752,_ozuvuQPEeahIg74m77j2A,_ozuvuQPEeahIg74m77j2A,COURSE,Marketing in an Analog World,19,4.747433265,7588,487,University of Illinois at Urbana-Champaign,Beginner,https://www.coursera.org/learn/marketing-analog,TRUE
1753,RfJ9I6KTEeWM5RIHOLu8Dw,RfJ9I6KTEeWM5RIHOLu8Dw,COURSE,"Resilience in Children Exposed to Trauma, Disaster and War: Global Perspectives",19,4.777070064,11148,157,University of Minnesota,Mixed,https://www.coursera.org/learn/resilience-in-children,TRUE
1754,DzLUJcszEeiugQqY_iSoGA,DzLUJcszEeiugQqY_iSoGA,COURSE,Aromatherapy: Clinical Use of Essential Oils,18,4.863636364,2194,44,University of Minnesota,Beginner,https://www.coursera.org/learn/aromatherapy-clinical-use-essential-oils,TRUE
1755,B6xVo03bEeaSCRItpK5oLQ,B6xVo03bEeaSCRItpK5oLQ,COURSE,Кинематика,22,4.941176471,2844,17,Moscow Institute of Physics and Technology,Beginner,https://www.coursera.org/learn/kinematics,TRUE
1756,jdACZjPZEem9Dgr58Fwmmg,jdACZjPZEem9Dgr58Fwmmg,COURSE,Supply Chain Analytics,7,4.85,1022,20,Rutgers the State University of New Jersey,Beginner,https://www.coursera.org/learn/supply-chain-analytics,TRUE
1757,bExR_y8jEeWl3A7Kuc0JCQ,bExR_y8jEeWl3A7Kuc0JCQ,COURSE,Créer et développer une startup technologique,18,4.632302405,22210,291,HEC Paris,Mixed,https://www.coursera.org/learn/startup-technologique,TRUE
1758,b8OFK47-EeWF6gpQJiw6hQ,b8OFK47-EeWF6gpQJiw6hQ,COURSE,¿Cómo convertir mi idea en empresa?,18,4.6625,21251,160,Universidad de los Andes,Beginner,https://www.coursera.org/learn/idea-empresa,TRUE
1759,ZUGlRpzbEeWIXgpWJNgyEw,ZUGlRpzbEeWIXgpWJNgyEw,COURSE,Clinical Epidemiology,15,4.72826087,18408,184,Utrecht University,Intermediate,https://www.coursera.org/learn/clinical-epidemiology,TRUE
1760,SPXfEJz9EeWILQ7D3uPEMw,SPXfEJz9EeWILQ7D3uPEMw,COURSE,Inferential and Predictive Statistics for Business,17,4.80974478,13207,431,University of Illinois at Urbana-Champaign,Mixed,https://www.coursera.org/learn/business-statistics,TRUE
1761,JrtwbUUmEeWbNhIvIryYow,JrtwbUUmEeWbNhIvIryYow,COURSE,Sustainable Agricultural Land Management,22,4.686046512,9058,86,University of Florida,Beginner,https://www.coursera.org/learn/sustainable-agriculture,TRUE
1762,IgfO1XzlEeW3pg6oA-kqJQ,IgfO1XzlEeW3pg6oA-kqJQ,COURSE,Business English: Making Presentations,13,4.771428571,27312,210,University of Washington,Intermediate,https://www.coursera.org/learn/business-english-presentations,TRUE
1763,Hc_NtRVGEeWhTg59fTWfpQ,Hc_NtRVGEeWhTg59fTWfpQ,COURSE,"Designing, Running, and Analyzing Experiments",23,3.659863946,19963,441,University of California San Diego,Intermediate,https://www.coursera.org/learn/designexperiments,TRUE
1764,HUJ11BnoEeWg_RJGAuFGjw,HUJ11BnoEeWg_RJGAuFGjw,COURSE,Giving Helpful Feedback,7,4.71849866,14966,373,University of Colorado Boulder,Mixed,https://www.coursera.org/learn/feedback,TRUE
1765,EAzkYdCtEeiCWw7c2M_UPA,EAzkYdCtEeiCWw7c2M_UPA,COURSE,"UX Research at Scale: Surveys, Analytics, Online Testing",24,4.256410256,2573,39,University of Michigan,Beginner,https://www.coursera.org/learn/ux-research-at-scale,TRUE
1766,gHcK2l2tEee5pxIr-Fg01A,gHcK2l2tEee5pxIr-Fg01A,COURSE,"Statistics for Researchers: Understanding Mediation, Moderation and Beyond",9,4.4,7236,70,University of Virginia,Beginner,https://www.coursera.org/learn/uva-darden-understanding-data-tools,TRUE
1767,WWSA3xcZEeiCFxLufxBVEg,WWSA3xcZEeiCFxLufxBVEg,COURSE,Stanford's Short Course on Breastfeeding,2,4.679906542,9086,428,Stanford University,Beginner,https://www.coursera.org/learn/breastfeeding,TRUE
1768,SKOeUY7CEeW2aQ7olstw0Q,SKOeUY7CEeW2aQ7olstw0Q,COURSE,Organizational Behavior: How to Manage People,12,4.592715232,14068,302,IESE Business School,Mixed,https://www.coursera.org/learn/managing-people-iese,TRUE
1769,JaqYjbK1EeWl_hJObLDVwQ,JaqYjbK1EeWl_hJObLDVwQ,COURSE,Material Behavior,11,4.732142857,17835,504,Georgia Institute of Technology,Mixed,https://www.coursera.org/learn/material-behavior,TRUE
1770,0RyMPFA_EeepwQ7R5mPDbg,0RyMPFA_EeepwQ7R5mPDbg,COURSE,Mapas conceituais para aprender e colaborar,22,4.882352941,6453,85,Universidade de São Paulo,Beginner,https://www.coursera.org/learn/mapas-conceituais,TRUE
1771,xx-VwD-OEeWBrBIWi3mmCw,xx-VwD-OEeWBrBIWi3mmCw,COURSE,Leadership Through Social Influence,5,4.595600677,15768,591,Northwestern University,Mixed,https://www.coursera.org/learn/leadership-socialinfluence,TRUE
1772,uGFQ39bLEeeeugriPTTa_A,uGFQ39bLEeeeugriPTTa_A,COURSE,IS/IT Governance,17,4.460526316,3491,76,University of Minnesota,Beginner,https://www.coursera.org/learn/is-it-governance,TRUE
1773,Zx7vV31ZEeWKYwric11Hpw,Zx7vV31ZEeWKYwric11Hpw,COURSE,Pricing Strategy,12,4.60899654,21783,578,IE Business School,Mixed,https://www.coursera.org/learn/pricing-strategy,TRUE
1774,HrLTFSiEEeiFdRJFkT2pzg,HrLTFSiEEeiFdRJFkT2pzg,COURSE,Information Visualization: Programming with D3.js,23,4.602272727,4015,88,New York University Tandon School of Engineering,Beginner,https://www.coursera.org/learn/information-visualization-programming-d3js,TRUE
1775,FlptMGk3EeSiViIACw8GlA,FlptMGk3EeSiViIACw8GlA,COURSE,Design: Creation of Artifacts in Society,26,4.765100671,22486,149,University of Pennsylvania,Beginner,https://www.coursera.org/learn/design,TRUE
1776,E2E_XRh1EeeAuQ5XyvTfVA,E2E_XRh1EeeAuQ5XyvTfVA,COURSE,PlanU: escoge la mejor carrera y universidad para ti,7,4.589285714,4791,56,Universidad de los Andes,Beginner,https://www.coursera.org/learn/escoger-carrera-y-universidad,TRUE
1777,Ddn-hlfcEeWTbwotamPtlQ,Ddn-hlfcEeWTbwotamPtlQ,COURSE,América Latina en los cambios internacionales: amenazas y oportunidades.,7,4.45,27884,640,Universidad de Chile,Beginner,https://www.coursera.org/learn/america-latina,TRUE
1778,6JyoHjVOEeWBMQ5pdIoFkQ,6JyoHjVOEeWBMQ5pdIoFkQ,COURSE,Data Management and Visualization,17,4.420757363,49158,713,Wesleyan University,Mixed,https://www.coursera.org/learn/data-visualization,TRUE
1780,_myqefF2EemVQQ7lhvAbwA,_myqefF2EemVQQ7lhvAbwA,COURSE,Calculus and Optimization for Machine Learning,20,5,609,1,National Research University Higher School of Economics,Intermediate,https://www.coursera.org/learn/calculus-and-optimization-for-machine-learning,TRUE
1781,NSGc8tiHEeiHIA7llb1GCg,NSGc8tiHEeiHIA7llb1GCg,COURSE,Effective Compliance Programs,11,4.921212121,1825,165,University of Pennsylvania,Mixed,https://www.coursera.org/learn/effective-compliance-programs,TRUE
1782,EmkjvJ-SEeW_wArffOXkOw,EmkjvJ-SEeW_wArffOXkOw,COURSE,Introduction to Human Behavioral Genetics,27,4.818181818,12497,209,University of Minnesota,Mixed,https://www.coursera.org/learn/behavioralgenetics,TRUE
1784,7y_BGIbyEeWgjA5cAvYgmw,7y_BGIbyEeWgjA5cAvYgmw,COURSE,Women in Leadership: Inspiring Positive Change,14,4.664473684,10973,152,Case Western Reserve University,Mixed,https://www.coursera.org/learn/women-in-leadership,TRUE
1785,4faq5hcDEeiLDxJvyy9TxA,4faq5hcDEeiLDxJvyy9TxA,COURSE,Big Data: el impacto de los datos masivos en la sociedad actual,9,4.612698413,3841,315,Universitat Autònoma de Barcelona,Beginner,https://www.coursera.org/learn/impacto-datos-masivos,TRUE
1786,tCC8OzJzEeWLGgqjU3pHlw,tCC8OzJzEeWLGgqjU3pHlw,COURSE,Character Design for Video Games,12,4.645056726,26249,617,California Institute of the Arts,Beginner,https://www.coursera.org/learn/game-character-design,TRUE
1787,oEsthEeREealuAr4icIOdw,oEsthEeREealuAr4icIOdw,COURSE,Corporate Finance II: Financing Investments and Managing Risk,17,4.852417303,11290,393,University of Illinois at Urbana-Champaign,Mixed,https://www.coursera.org/learn/corporate-finance-two,TRUE
1789,eVrrS8E_EeWP5g5dlaZx4w,eVrrS8E_EeWP5g5dlaZx4w,COURSE,Visual Perception and the Brain,23,4.670886076,18466,158,Duke University,Mixed,https://www.coursera.org/learn/visual-perception,TRUE
1790,YGjPHOZYEeWGngqV7V698w,YGjPHOZYEeWGngqV7V698w,COURSE,史記 (Shi Ji),16,4.956989247,12745,186,National Taiwan University,Beginner,https://www.coursera.org/learn/shiji,TRUE
1791,V-oQ9Z8QEeeVAQohwd1tqg,V-oQ9Z8QEeeVAQohwd1tqg,COURSE,Information Visualization: Foundations,18,4.705263158,4063,95,New York University Tandon School of Engineering,Beginner,https://www.coursera.org/learn/information-visualization-fundamentals,TRUE
1792,SyvLyOoLEeabdA46hC1Ajg,SyvLyOoLEeabdA46hC1Ajg,COURSE,Логистика,61,4.090909091,3199,22,Peter the Great St. Petersburg Polytechnic University,Intermediate,https://www.coursera.org/learn/logist,TRUE
1793,ER3aJiffEemfRQrtPorF0A,ER3aJiffEemfRQrtPorF0A,COURSE,Blockchain and Business: Applications and Implications,17,4.734848485,2951,132,INSEAD,Mixed,https://www.coursera.org/learn/blockchain-business,TRUE
1794,0jkatqloEeecJQoI0GzQzg,0jkatqloEeecJQoI0GzQzg,COURSE,Основы разработки на С++: коричневый пояс,75,4.966666667,2063,90,Moscow Institute of Physics and Technology,Intermediate,https://www.coursera.org/learn/c-plus-plus-brown,TRUE
1795,r0e9gyUAEeWxbhIkPfddLQ,r0e9gyUAEeWxbhIkPfddLQ,COURSE,Strategy Formulation,12,4.51754386,18274,1026,Copenhagen Business School,Mixed,https://www.coursera.org/learn/strategy-formulation,TRUE
1796,oWe5cmU5EeeGgwo-Z1z46A,oWe5cmU5EeeGgwo-Z1z46A,COURSE,Deep Learning for Business,8,4.350828729,15331,362,Yonsei University,Beginner,https://www.coursera.org/learn/deep-learning-business,TRUE
1797,nM26_CAgEeeIYhLE7kr1cg,nM26_CAgEeeIYhLE7kr1cg,COURSE,Organizational Design and Management,28,4.726708075,5544,161,HEC Paris,Beginner,https://www.coursera.org/learn/organizational-design-management,TRUE
1798,bblCmbjSEeeKFg7dpPPB6A,bblCmbjSEeeKFg7dpPPB6A,COURSE,Сетевое администрирование: от теории к практике,19,4.186440678,4519,59,National Research Tomsk State University,Intermediate,https://www.coursera.org/learn/network-administration,TRUE
1799,0Q9TklgrEeeZ3g7LRzMq2g,0Q9TklgrEeeZ3g7LRzMq2g,COURSE,Cyber Attack Countermeasures,14,4.762711864,5321,295,New York University Tandon School of Engineering,Intermediate,https://www.coursera.org/learn/cyber-attack-countermeasures,TRUE
1800,tlTh8kzVEeagxwr1Kg22cw,tlTh8kzVEeagxwr1Kg22cw,COURSE,Global Energy and Climate Policy,13,4.636363636,7644,154,University of London,Beginner,https://www.coursera.org/learn/globalenergyandclimatepolicy,TRUE
1801,nZWKpH5PEems7A7KCSDVqg,nZWKpH5PEems7A7KCSDVqg,COURSE,Evaluación para el aprendizaje: Enfoque cuantitativo,23,4.7,847,10,Universidad Nacional Autónoma de México,Intermediate,https://www.coursera.org/learn/evaluacion-aprendizaje-enfoque-cuantitativo,TRUE
1802,c7SmIq3JEeeN3goWo4mKhg,c7SmIq3JEeeN3goWo4mKhg,COURSE,Consolidando empresas: Estrutura jurídica e financeira,11,4.608333333,5653,120,Universidade de São Paulo,Beginner,https://www.coursera.org/learn/consolidando-empresas,TRUE
1803,XjmslaE3Eea7DQoksxKcjg,XjmslaE3Eea7DQoksxKcjg,COURSE,Data Processing Using Python,27,4.37704918,20374,122,Nanjing University,Beginner,https://www.coursera.org/learn/python-data-processing,TRUE
1804,XJUJYyzXEeWWqBIFfWmDPQ,XJUJYyzXEeWWqBIFfWmDPQ,COURSE,Internet of Things: How did we get here?,11,4.099009901,32262,707,University of California San Diego,Mixed,https://www.coursera.org/learn/internet-of-things-history,TRUE
1805,Pv40_UR4Eeawjgp7XHTShQ,Pv40_UR4Eeawjgp7XHTShQ,COURSE,Advanced R Programming,12,4.320454545,19382,440,Johns Hopkins University,Intermediate,https://www.coursera.org/learn/advanced-r,TRUE
1806,MtN-pIzlEeeTABKJlsHMCA,MtN-pIzlEeeTABKJlsHMCA,COURSE,Decentralized Applications (Dapps),10,4.598455598,9139,518,"The State University of New York, University at Buffalo",Intermediate,https://www.coursera.org/learn/decentralized-apps-on-blockchain,TRUE
1807,AJNydoJHEeWXmQ4F86nmrw,AJNydoJHEeWXmQ4F86nmrw,COURSE,Administración Estratégica y Emprendedora,7,4.639175258,20961,485,University of New Mexico,Mixed,https://www.coursera.org/learn/administracion-estrategica,TRUE
1808,3AKdha-uEemKtw78lCYtLg,3AKdha-uEemKtw78lCYtLg,COURSE,Improving Your Statistical Questions,15,4.875,1724,40,Eindhoven University of Technology,Intermediate,https://www.coursera.org/learn/improving-statistical-questions,TRUE
1810,rrHRlF1kEeWGRgqDyC2Iqw,rrHRlF1kEeWGRgqDyC2Iqw,COURSE,Calculus: Single Variable Part 3 - Integration,23,4.83908046,19940,261,University of Pennsylvania,Mixed,https://www.coursera.org/learn/integration-calculus,TRUE
1812,4EGqnKb8EemgMQo0VxGZAA,4EGqnKb8EemgMQo0VxGZAA,COURSE,Enjoyable Econometrics,25,4.571428571,908,7,Erasmus University Rotterdam,Beginner,https://www.coursera.org/learn/enjoyable-econometrics,TRUE
1815,zwNXQiWXEeWCGRL6mLoB5w,zwNXQiWXEeWCGRL6mLoB5w,COURSE,Brand New Brand,13,4.9375,3470,480,California Institute of the Arts,Intermediate,https://www.coursera.org/learn/brand-new-brand,TRUE
1816,zVy42a12EeWKaQ6n__gsuQ,zVy42a12EeWKaQ6n__gsuQ,COURSE,Introduction to Galois Theory,46,4.262135922,19536,103,National Research University Higher School of Economics,Advanced,https://www.coursera.org/learn/galois,TRUE
1817,uiT8U5oIEeWQGBKrxISOrQ,uiT8U5oIEeWQGBKrxISOrQ,COURSE,Command Line Tools for Genomic Data Science,26,4.167182663,13563,323,Johns Hopkins University,Mixed,https://www.coursera.org/learn/genomic-tools,TRUE
1818,ggSJwHE8EeWxvQr3acyajw,ggSJwHE8EeWxvQr3acyajw,COURSE,Chicken Behaviour and Welfare,10,4.718820862,15984,441,The University of Edinburgh,Mixed,https://www.coursera.org/learn/chickens,TRUE
1819,EZaf2jCPEeeo0w7S4sUhzA,EZaf2jCPEeeo0w7S4sUhzA,COURSE,Health Concepts in Chinese Medicine,15,4.694736842,6934,95,The Hong Kong University of Science and Technology,Beginner,https://www.coursera.org/learn/health-concepts-chinese-medicine,TRUE
1821,nPMwDW6eEea2_hI5YizWBw,nPMwDW6eEea2_hI5YizWBw,COURSE,Advanced Trading Algorithms,8,4.582608696,10432,230,Indian School of Business,Intermediate,https://www.coursera.org/learn/advanced-trading-algorithms,TRUE
1822,d6uhqNCoEeigTQ74_Wg0eg,d6uhqNCoEeigTQ74_Wg0eg,COURSE,UX Design: From Concept to Prototype,19,4.732394366,3295,71,University of Michigan,Beginner,https://www.coursera.org/learn/ux-design-concept-wireframe,TRUE
1824,zarv50qwEeaovA5yk1oeyQ,zarv50qwEeaovA5yk1oeyQ,COURSE,Linear Circuits 2: AC Analysis,10,4.714893617,8154,235,Georgia Institute of Technology,Intermediate,https://www.coursera.org/learn/linear-circuits-ac-analysis,TRUE
1825,vOxJHTQ6Eemftw7vS1121A,vOxJHTQ6Eemftw7vS1121A,COURSE,Competencias digitales. Bases de datos: Access,10,4.733333333,2796,75,Universitat Autònoma de Barcelona,Beginner,https://www.coursera.org/learn/competencias-digitales-access,TRUE
1827,r74vRmEsEeWQAgqoue9YNw,r74vRmEsEeWQAgqoue9YNw,COURSE,Detección de objetos,31,4.627819549,19084,266,Universitat Autònoma de Barcelona,Mixed,https://www.coursera.org/learn/deteccion-objetos,TRUE
1828,grmjR92yEeaJ4g5huBPuvg,grmjR92yEeaJ4g5huBPuvg,COURSE,La gestión de personas y equipos,14,4.751196172,17607,418,IESE Business School,Beginner,https://www.coursera.org/learn/gestion-personas-equipos,TRUE
1830,75TPppoQEeaeaRLE7qfOBA,75TPppoQEeaeaRLE7qfOBA,COURSE,Positive Psychology Specialization Project: Design Your Life for Well-being,12,4.742663657,9507,443,University of Pennsylvania,Mixed,https://www.coursera.org/learn/positive-psychology-project,TRUE
1831,Yvk6kRJGEeabcArTdRgM4Q,Yvk6kRJGEeabcArTdRgM4Q,COURSE,Powerful Tools for Teaching and Learning: Web 2.0 Tools,14,4.596330275,17514,109,University of Houston System,Beginner,https://www.coursera.org/learn/teaching-learning-tools,TRUE
1832,VlVL7qXiEeScJCIACymM8Q,VlVL7qXiEeScJCIACymM8Q,COURSE,Applying to U.S. Universities,14,4.749450549,66569,455,University of Pennsylvania,Beginner,https://www.coursera.org/learn/study-in-usa,TRUE
1833,G5hfwlaTEeWsGQ6fKrurvQ,G5hfwlaTEeWsGQ6fKrurvQ,COURSE,Генетика (Genetics),18,4.921971253,16799,487,Novosibirsk State University ,Mixed,https://www.coursera.org/learn/nsu-genetics,TRUE
1834,DGwMEm01EeWbyw5d8C-Blw,DGwMEm01EeWbyw5d8C-Blw,COURSE,"Android App Components - Intents, Activities, and Broadcast Receivers",13,4.224390244,19038,410,Vanderbilt University,Mixed,https://www.coursera.org/learn/androidapps,TRUE
